region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
lviv,6,0.0006405235423396031,0.000658637108268702,0.0006088279187679291,0.0006405235423396031,1.0,24,0.014326376563662455,0.0025155244327485335
lviv,7,0.0007539843209087849,0.000768455667473778,0.000729639083147049,0.0007539843209087849,1.0,24,0.01686411597765982,0.0029349530762025383
mykolaiv,1,0.08652652924259503,0.28760719418039477,0.003940600901842117,-0.07950642084081967,0.9166666666666666,24,0.4571598513526084,0.5697219474416577
mykolaiv,2,0.085645519507428,0.2879822564854359,0.002958439290523529,-0.08061329554766417,0.9166666666666666,24,0.45250506763373377,0.5704649094786434
mykolaiv,3,0.2929844440271457,0.6105654550343286,0.0036666207015514374,-0.28841998303929967,0.75,24,1.5479729286788564,1.209470928131851
mykolaiv,4,0.33495925801495713,0.7054348267019808,0.0037469416856765747,-0.3300144212941329,0.75,24,1.7697453710868996,1.3973979489878043
mykolaiv,5,0.17005700897425413,0.6445109110509141,0.004101954400539398,-0.16261077020317316,0.9166666666666666,24,0.8984901812734214,1.276713583044141
mykolaiv,6,0.29327064535270136,0.6109548443804352,0.0035631954669952393,-0.2884902839238445,0.75,24,1.5494850632414379,1.2102422706471492
mykolaiv,7,0.4182783222446839,0.8639941054124882,0.004870954900979996,-0.412705867861708,0.7083333333333334,24,2.2099586946943535,1.7114884963724937
odesa,1,0.08537675502399604,0.2874891748083499,0.0030892640352249146,-0.08059724109868209,0.9166666666666666,24,0.36258102924747687,0.5374426674804029
odesa,2,0.12650272622704506,0.4559297771514097,0.0020118877291679382,-0.12322401379545529,0.9166666666666666,24,0.5372362613819445,0.8523316252841475
odesa,3,0.25124834664165974,0.49880217125174375,0.0032063573598861694,-0.24754758117099604,0.75,24,1.0670103835224916,0.932478830346442
odesa,4,0.12671043165028095,0.35267784481699477,0.0021381527185440063,-0.12266398407518864,0.875,24,0.5381183521350539,0.6593087263408851
odesa,5,0.08595713910957177,0.287833111623348,0.0029225200414657593,-0.08021189582844575,0.9166666666666666,24,0.36504582495267507,0.5380856354092667
odesa,6,0.29306566901504993,0.6759377758061949,0.0029228851199150085,-0.2892235064258178,0.7916666666666666,24,1.24460167031075,1.2636225399520704
odesa,7,0.12756838711599508,0.4557549690364269,0.0034035220742225647,-0.12205988727509975,0.9166666666666666,24,0.5417619478153968,0.8520048326677779
poltava,1,0.04252684799333414,0.20401725151475186,0.0009556375443935394,-0.04076187591999769,0.9583333333333334,24,0.5595199020299453,0.7400193308602584
poltava,2,0.0008908837723235289,0.0009564512157365882,0.0008665770292282104,0.0008908837723235289,1.0,24,0.011721235514295842,0.0034692771489409674
poltava,3,0.04252974518264333,0.2040158358432107,0.0008996929973363876,-0.04075841776405772,0.9583333333333334,24,0.5595580199520329,0.7400141958812366
poltava,4,0.04247957436988751,0.20382524914460495,0.0008945781737565994,-0.04073079333951076,0.9583333333333334,24,0.5588979294547946,0.7393228923756461
poltava,5,0.04255359728510181,0.20387968624230854,0.0009215716272592545,-0.04067890206351876,0.9583333333333334,24,0.559871838790261,0.7395203487393481
poltava,6,0.04240699422856172,0.2039325873962529,0.0007594265043735504,-0.040847417898476124,0.9583333333333334,24,0.5579430024973513,0.7397122338679486
poltava,7,0.12571149443586668,0.4563076705671632,0.0007708277553319931,-0.1242105948428313,0.9166666666666666,24,1.653968877773854,1.6551369775467197
rivne,1,0.08355091162957251,0.28860459719746145,0.0002849167212843895,-0.08307494774150352,0.9166666666666666,24,7.007832712930394,2.158111513844811
rivne,2,0.000189534155651927,0.00023807947574682058,0.00019412441179156303,0.000189534155651927,1.0,24,0.015897177305305377,0.0017802975517670282
rivne,3,0.041832363426995776,0.20411010972567525,0.00017372588627040386,-0.04149519539593408,0.9583333333333334,24,3.5086894824392707,1.526283303067849
rivne,4,0.00014213783045609793,0.00018433786139553118,0.00012052804231643677,0.00014213783045609793,1.0,24,0.011921810529505214,0.0013784314767620895
rivne,5,0.04190027319903796,0.2041230227081777,0.00026477198116481304,-0.04143252120896553,0.9583333333333334,24,3.514385414569309,1.5263798630550676
rivne,6,0.0002958461409434676,0.000325584993212608,0.000289346557110548,0.0002958461409434676,1.0,24,0.024814095071633346,0.002434641476297989
rivne,7,0.00017489114543423057,0.00022867429801937835,0.00017086230218410492,0.00017489114543423057,1.0,24,0.014668994823296089,0.0017099680333170415
sumy,1,3.5954410334428153,5.312954278786895,2.2559828758239746,-0.2521364390850067,1.0,24,3.3554115903200685,2.4738138232951874
sumy,2,6.811640252669652,9.321508943596324,5.239094018936157,-5.67021178205808,1.0,24,6.3568993178599955,4.340274067614133
sumy,3,4.5539881984392805,5.794870444332231,3.477092742919922,-0.6024948557217916,0.9583333333333334,24,4.249966733174906,2.698203270190197
sumy,4,5.530474066734314,7.266421615764612,3.8687984943389893,-1.7097365856170654,0.9583333333333334,24,5.161263002473887,3.383385833140249
