region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
lviv,7,0.00048447811665634316,0.0005308240821334496,0.0005120178684592247,0.00048447811665634316,1.0,24,0.010836160542546875,0.0020273697478236357
mykolaiv,1,0.08547057149310906,0.2885450392848582,0.0017018988728523254,-0.08110863839586575,0.9166666666666666,24,0.45158073599902504,0.5715797276019773
mykolaiv,2,0.08508935881157716,0.2887101580048679,0.0007461383938789368,-0.0815773078550895,0.9166666666666666,24,0.44956661230368716,0.5719068117661654
mykolaiv,3,0.29165390506386757,0.6103727569587014,0.0015790238976478577,-0.2892710572729508,0.75,24,1.5409430732114577,1.2090892119399894
mykolaiv,4,0.33539194893091917,0.7063925150427927,0.0019825659692287445,-0.33058646103988093,0.75,24,1.772031478209817,1.3992950366740993
mykolaiv,5,0.1680148992066582,0.6450722457720777,0.0012063421308994293,-0.16501195076853037,0.9166666666666666,24,0.8877007666745486,1.27782553266494
mykolaiv,6,0.2929277789468567,0.6119906334064589,0.0018030144274234772,-0.28995918078968924,0.75,24,1.547673540734967,1.2122940682133627
mykolaiv,7,0.41792378295212984,0.8644933530260174,0.00272330641746521,-0.41362853565563756,0.7083333333333334,24,2.20808549890456,1.7124774574568853
odesa,1,0.08443829976022243,0.28749162407214,0.0016646236181259155,-0.0815398699293534,0.9166666666666666,24,0.35859556417157756,0.5374472462227698
odesa,2,0.12569502679010233,0.456057688117397,0.00025726109743118286,-0.12413129396736622,0.9166666666666666,24,0.5338060947858143,0.8525707466729999
odesa,3,0.25081888772547245,0.4995363510435901,0.0011619627475738525,-0.2487133201211691,0.75,24,1.0651865421758988,0.9338513326189298
odesa,4,0.12613321219881377,0.353071971422378,0.0006770789623260498,-0.12352009986837705,0.875,24,0.5356669961101521,0.660045520880239
odesa,5,0.08446557261049747,0.28825403562766405,0.0009608045220375061,-0.08195352243880431,0.9166666666666666,24,0.35871138747875825,0.5388725259759705
odesa,6,0.29215452323357266,0.676125698020037,0.0010122060775756836,-0.29038294901450473,0.7916666666666666,24,1.2407321841121979,1.2639738485394407
odesa,7,0.12670949970682463,0.45632658043622876,0.0016546547412872314,-0.12323718518018723,0.9166666666666666,24,0.5381143943245527,0.8530734237049065
poltava,1,0.04237954722096523,0.20408064107658874,0.0006153509020805359,-0.04093527141958475,0.9583333333333334,24,0.5575818859856406,0.7402492599509886
poltava,2,0.0005784495733678341,0.0007131463260092425,0.0004502125084400177,0.0005784495733678341,1.0,24,0.007610581641761111,0.0025867521646357043
poltava,3,0.042221527391423784,0.20412534319102615,0.00044738687574863434,-0.04111180594190955,0.9583333333333334,24,0.55550284077736,0.7404114052037474
poltava,4,0.04226206103339791,0.20383996018949532,0.0006244853138923645,-0.04095462632055084,0.9583333333333334,24,0.5560361363413726,0.7393762528513667
poltava,5,0.042147531795005,0.20389670832492246,0.0005355868488550186,-0.041092539206147194,0.9583333333333334,24,0.5545292908715365,0.7395820919012243
poltava,6,0.042111545956383147,0.20388531759623832,0.0004623495042324066,-0.04112391530846556,0.9583333333333334,24,0.5540558301320214,0.7395407750059311
poltava,7,0.12548694123203555,0.45639757624826,0.00037545524537563324,-0.12447785291199882,0.9166666666666666,24,1.6510144620920757,1.6554630869392923
rivne,1,0.08362795670594399,0.2885709628705065,0.00035211630165576935,-0.08297844202024862,0.9166666666666666,24,7.014294868711052,2.157860004932733
rivne,2,0.00024940647805730504,0.00027235197074514393,0.00022826949134469032,0.00024940647805730504,1.0,24,0.02091896834705646,0.002036578521586316
