region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
vinnytsia,1,0.041666666666666664,0.2041241452319315,0.0,0.041666666666666664,0.9583333333333334,24,1.0354938271604939,0.9496745339483983
vinnytsia,2,0.16666666666666666,0.408248290463863,0.0,0.0,0.8333333333333334,24,4.1419753086419755,1.8993490678967966
vinnytsia,3,0.08333333333333333,0.28867513459481287,0.0,0.08333333333333333,0.9166666666666666,24,2.0709876543209877,1.3430426057501732
vinnytsia,4,0.08333333333333333,0.28867513459481287,0.0,0.08333333333333333,0.9166666666666666,24,2.0709876543209877,1.3430426057501732
vinnytsia,5,0.08333333333333333,0.28867513459481287,0.0,0.08333333333333333,0.9166666666666666,24,2.0709876543209877,1.3430426057501732
vinnytsia,6,0.08333333333333333,0.28867513459481287,0.0,0.08333333333333333,0.9166666666666666,24,2.0709876543209877,1.3430426057501732
vinnytsia,7,0.16666666666666666,0.408248290463863,0.0,0.0,0.8333333333333334,24,4.1419753086419755,1.8993490678967966
zaporizhia,1,3.0416666666666665,4.107919181288746,2.0,1.7083333333333333,0.5833333333333334,24,2.473888888888889,1.6456711932078139
zaporizhia,2,5.541666666666667,6.341004126582267,6.0,4.791666666666667,0.2916666666666667,24,4.5072222222222225,2.540266097410065
zaporizhia,3,5.791666666666667,6.579640314383961,6.0,4.375,0.25,24,4.710555555555556,2.6358660064128934
zaporizhia,4,3.625,4.334935601213318,3.5,0.375,0.7916666666666666,24,2.9483333333333333,1.7366161135355385
zaporizhia,5,5.541666666666667,6.274950199005566,5.0,3.5416666666666665,0.375,24,4.5072222222222225,2.513804270627701
zaporizhia,6,4.375,5.57150488348226,3.0,3.7916666666666665,0.5416666666666666,24,3.558333333333333,2.2319974383446697
zaporizhia,7,2.8333333333333335,3.4034296427770228,2.0,-0.25,0.8333333333333334,24,2.3044444444444445,1.363446035340591
zhytomyr,1,0.125,0.3535533905932738,0.0,0.125,0.875,24,2.62109375,1.448059045757458
zhytomyr,2,0.20833333333333334,0.45643546458763845,0.0,0.125,0.7916666666666666,24,4.368489583333334,1.8694361895145464
zhytomyr,3,0.3333333333333333,0.7637626158259734,0.0,0.0,0.75,24,6.989583333333333,3.128165063846003
zhytomyr,4,0.16666666666666666,0.408248290463863,0.0,0.16666666666666666,0.8333333333333334,24,3.4947916666666665,1.672074559741082
zhytomyr,5,0.125,0.3535533905932738,0.0,0.125,0.875,24,2.62109375,1.448059045757458
zhytomyr,6,0.16666666666666666,0.408248290463863,0.0,0.16666666666666666,0.8333333333333334,24,3.4947916666666665,1.672074559741082
zhytomyr,7,0.25,0.5,0.0,0.0,0.75,24,5.2421875,2.0478647416272393
