,Feature,h1_gain,h2_gain,h3_gain,h4_gain,h5_gain,h6_gain,h7_gain,agg_gain,total_gain
272,env_weather_precipitation_hours_futcov_lag5,91.93187046051025,475.3899300098419,146.41400003433228,102.44794130325317,180.52885627746582,619.4530320167542,215.2356057493016,261.62874797877987,2093.029983830239
273,ewm_expdecay7_acled_other_ua_armed_clash_pastcov_lag-1,120.25028920173645,102.97146081924438,322.55166256427765,291.3229191303253,445.36424304544926,216.4625505208969,329.7227716445923,261.23512813236033,2089.8810250588826
274,env_weather_pressure_msl_mean_futcov_lag0,113.98264861106873,246.0515694618225,398.1035547927022,399.42392206192017,102.01204317808151,303.0322881191969,260.8612000979483,260.49531804610575,2083.962544368846
275,ewm_ewma14_act_cyber_other_rus_pastcov_lag-1,186.65729761123657,123.08290004730225,132.51201525330544,450.8607711791992,54.49900524318218,219.43621945381165,653.2913261223584,260.0485049871994,2080.3880398975953
276,env_weather_precipitation_hours_futcov_lag6,38.32375477999449,90.97524737939239,273.0549577474594,34.59596659243107,339.2908070087433,220.08436965942383,805.9557952880859,257.4686997793615,2059.749598234892
277,env_weather_precipitation_sum_futcov_lag5,128.14881491661072,154.59408140182495,352.0011143684387,251.28565514087677,52.496670722961426,124.47671059891582,737.0313742160797,257.14777448081543,2057.1821958465234
278,env_weather_temperature_2m_min_futcov_lag3,338.2914261203259,322.9617488980293,343.08885514736176,138.5946682319045,162.7101891040802,161.68893218040466,325.8956957887858,256.175930781556,2049.407446252448
279,ewm_ewma14_act_ua_specialmilitaryoperation_pastcov_lag-1,75.56452941894531,321.8561282157898,315.98542737960815,271.58298206329346,212.40960082225502,398.01109504699707,188.15833870321512,254.79544309287198,2038.3635447429758
280,env_weather_temperature_2m_max_futcov_lag3,250.71439889073372,311.79350900650024,463.90995973162353,246.30232644081116,186.5759410187602,218.38005948066711,102.7101072371006,254.34090025802809,2034.7272020642247
281,env_weather_daylight_duration_futcov_lag6,267.87912806868553,175.94719314575195,287.50890839099884,210.47701835632324,428.7069194861688,96.03531086444855,304.35021352767944,252.98638454857948,2023.8910763886358
282,darts_enc_fc_cyc_dayofweek_cos_futcov_lag-2,221.82135784626007,545.6112976074219,210.31058931350708,178.13539743423462,106.76969170570374,466.76445055007935,14.684100151062012,249.15669780118125,1993.25358240945
283,ewm_ewma14_com_ners_r2_pastcov_lag-1,362.0476474761963,280.098451256752,163.10346032120287,113.98529523611069,476.83698987960815,53.956010818481445,289.00131034851074,248.43273790526604,1987.4619032421283
284,rolling_rmean7_7_com_logistic_redsecondary_rus_pastcov_lag-1,149.87483263015747,134.8088804781437,73.2307996749878,264.0817322731018,374.71587586402893,543.6600513458252,195.97530031204224,248.0496389397553,1984.3971115180425
285,fin_usd_rub_rate_pastcov_lag-1,199.93833699822426,162.2761187851429,201.36614602059126,762.7093612551689,289.7414073944092,39.36468185484409,72.87056323513389,246.89523079193063,1975.161846335445
286,env_weather_precipitation_sum_futcov_lag3,179.51399220898747,326.50098729133606,282.1177797317505,229.43994045257568,463.82617043145,150.78136205673218,86.37862968444824,245.5084088367543,1964.0672706940345
287,ewm_ewma14_com_ners_w8_pastcov_lag-1,145.5371389389038,509.95975252985954,196.33877237141132,270.5934188365936,138.9883050918579,231.3360059261322,223.5208888191264,245.1820403591264,1961.4563228730112
288,rolling_rsum14_14_com_logistic_redsecondary_rus_pastcov_lag-1,297.90695018693805,162.64943027496338,166.93392419815063,84.4392614364624,366.31469535827637,546.5461793467402,91.41466909315204,245.1721585563833,1961.3772684510664
289,ewm_expdecay7_acled_other_rus_armed_clash_pastcov_lag-1,328.63362216949463,156.60548794269562,214.30745930038393,209.51489835977554,267.5811939239502,188.67361998558044,330.6434187889099,242.27995721011288,1938.239657680903
290,rolling_rsum14_14_total_contested_area_km2_pastcov_lag-1,262.9784107208252,110.44029998779297,260.05047219619155,233.42330014705658,421.84889727830887,363.822605041787,39.767799377441406,241.7616835356291,1934.0934682850327
291,ewm_expdecay7_acled_other_ua_shelling_artillery_missile_attack_pastcov_lag-1,462.3466000556946,213.92579865455627,154.8494610786438,292.6508162021637,253.0874799489975,86.56707906723022,226.4522078037262,241.41134897300176,1931.2907917840141
292,ewm_expdecay7_com_escalationsignal_rus_ua_pastcov_lag-1,218.47463870048523,136.1081251502037,628.5493890121579,224.30775862932205,23.753400325775146,115.66159493289888,342.71387219429016,241.3669684207333,1930.9357473658663
293,env_weather_temperature_2m_mean_futcov_lag0,430.16333036124706,209.30771851539612,21.65532163530588,156.197704911232,616.4539050199091,72.997629404068,175.39514923095703,240.31010843973075,1922.480867517846
294,com_restrictive_bluesecondary_rus_pastcov_lag-1,296.3861112445593,339.15362215042114,95.61049497127533,193.52527713775635,271.0120484828949,219.16241884231567,265.4361000061035,240.04086754790373,1920.3269403832298
295,ewm_expdecay7_com_diplo_rus_ua_pastcov_lag-1,483.0331082344055,86.15404958277941,231.35512971878052,302.8581153154373,176.00178718566895,173.6863957811147,205.26848006248474,236.9081522686673,1895.2652181493384
296,ewm_expdecay7_com_verbal_conflict_rus_ua_pastcov_lag-1,416.6583826118149,228.57535219192505,72.09194898605347,75.4970703125,282.4762967824936,185.32670384645462,397.2261249553412,236.83598281236897,1894.6878624989517
297,rolling_rsum14_14_com_diplo_bluesecondary_rus_pastcov_lag-1,157.7034251242876,163.0825834274292,150.23221135139465,399.618164896965,311.5555370831862,254.00993824005127,219.24525356292725,236.49244481232017,1891.9395584985614
298,env_weather_cloud_cover_min_futcov_lag1,229.05938863754272,192.84837007522583,246.15429210662842,229.09829902648926,222.30069190263748,134.54705917835236,395.98174464702606,235.71283508198601,1885.7026806558881
299,ewm_ewma14_act_cyber_rus_ua_pastcov_lag-1,250.44632080942392,151.59506858838722,332.3809916973114,380.16178488731384,117.99316096305847,324.96848687389866,86.75953997671604,234.90076482801564,1879.206118624125
300,env_weather_cloud_cover_min_futcov_lag-1,277.4722099304199,271.86714005470276,387.39297103881836,268.7355115413666,43.8752601146698,160.81987921660766,228.0928509235382,234.03654611716047,1872.2923689372838
301,rolling_rmean7_7_com_diplo_redsecondary_ua_pastcov_lag-1,307.76479053497314,85.07752594538033,316.0894650891423,98.06942456960678,547.1999109983444,191.7788026034832,91.81358051300049,233.9705000362758,1871.7640002902065
302,env_weather_precipitation_sum_futcov_lag6,323.2336139678955,299.13211154937744,66.70207189954817,217.59566962718964,356.3583221435547,104.40193033218384,265.780936433468,233.3149508504596,1866.5196068036769
303,ewm_ewma14_act_cyber_rus_nato_pastcov_lag-1,290.9123191833496,457.46398639678955,420.86345386505127,74.03808534145355,124.78542280197144,136.203521925956,118.62197436392307,231.84125198264206,1854.7300158611365
304,env_weather_precipitation_sum_futcov_lag-2,140.6652102470398,103.2104709148407,287.3203468322754,241.0361099243164,403.8340513706207,108.71431726706214,334.53618137538433,231.33095541879135,1850.6476433503308
305,env_weather_precipitation_hours_futcov_lag4,64.54436993598938,23.083559274673462,66.75221872329712,183.92633867263794,858.4423108100891,241.8226819038391,178.02297258377075,230.9420645577567,1847.5365164620537
306,env_weather_temperature_2m_max_futcov_lag-1,191.86540007591248,240.1583812236786,109.32054194784723,332.9613392353058,253.7427589893341,108.7759780883789,378.40744964778423,230.74740702974876,1845.97925623799
307,ewm_expdecay7_com_verbal_conflict_redsecondary_rus_pastcov_lag-1,201.55706573091447,222.79264116287231,336.2095463871956,257.81595418415964,109.12614941596985,43.66970153525472,441.96846901364916,230.44850391857366,1843.5880313485893
308,rolling_rsum14_14_com_restrictive_bluesecondary_rus_pastcov_lag-1,169.33780002593994,199.80604409892112,222.07494616508484,311.55975127220154,311.5448274612427,204.78394225239754,192.95042026042938,230.293961648031,1842.351693184248
309,ewm_expdecay7_com_escalationsignal_bluesecondary_rus_pastcov_lag-1,330.25092124938965,357.94480323791504,320.8013588152826,148.49038124084473,104.37707018852234,250.21813011169434,95.47362700104713,229.65089883495654,1837.2071906796523
310,ewm_ewma14_com_escalationsignal_redsecondary_ua_pastcov_lag-1,231.36255931854248,752.3037954568863,134.64247608184814,160.89839839935303,167.80378130171448,82.24608016014099,74.45631824433804,229.10191556611764,1832.8153245289411
311,env_weather_cloud_cover_min_futcov_lag0,155.9734811782837,324.75042605400085,168.5100622177124,284.12578678131104,340.75598096847534,197.11221981048584,130.28436088562012,228.78747398512704,1830.2997918810163
312,env_weather_snowfall_sum_futcov_lag4,42.9460081346333,231.145254611969,224.27032709121704,182.2808312177658,338.2858295440674,339.8467073440552,235.77409239765257,227.79272147733718,1822.3417718186975
313,env_weather_cloud_cover_max_futcov_lag-1,284.63240814208984,392.2407612800598,41.893250465393066,133.63199138641357,74.12295007705688,521.0954704284668,143.56065928190947,227.31107015162706,1818.4885612130165
314,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag6,221.73637104034424,363.1832835972309,307.20477542094886,92.18695575371385,169.2141452729702,219.55669619888067,208.08468317985535,225.88098720913487,1807.047897673079
315,env_weather_snowfall_sum_futcov_lag5,224.9133324623108,117.93154335021973,145.14370346069336,307.1724352836609,142.67679071426392,380.97023463249207,258.2606887817383,225.29553266933985,1802.3642613547188
316,rolling_rsum14_14_acled_other_ua_disrupted_weapons_use_pastcov_lag-1,205.68373432010412,123.36959856096655,249.5361149609089,286.12292009592056,396.6155499815941,115.52666667103767,192.890469789505,224.2492934828624,1793.9943478628993
317,env_weather_pressure_msl_mean_futcov_lag1,140.09544296562672,139.4356505870819,116.59073056839406,513.2788478657603,176.35557528189383,246.60239791870117,222.2112446995452,222.08141284100046,1776.6513027280037
318,ewm_ewma14_com_verbal_conflict_bluesecondary_rus_pastcov_lag-1,119.11882209777832,154.19727560132742,269.8823540881276,113.73964037001133,75.1613990124315,619.492146730423,199.38944578170776,221.56872624025814,1772.5498099220652
319,rolling_rsum14_14_fin_ch_export_turkmenistan_pastcov_lag-1,737.8985013961792,429.60280084609985,0.0,0.0,138.42049884796143,118.2559986114502,124.17181015014648,221.1928014074053,1769.5424112592425
320,com_restrictive_rus_ua_pastcov_lag-1,185.98793083429337,95.47842049598694,379.1315088272095,401.0390675365925,68.8532292842865,122.05728006362915,291.06957244873047,220.5167156415326,1764.133725132261
321,ewm_expdecay7_com_diplo_bluesecondary_ua_pastcov_lag-1,551.4028296470642,383.16016137599945,45.496959924697876,200.70247411727905,60.371318207122386,184.62296783924103,116.04377091070637,220.25721171744433,1762.0576937395547
322,ewm_ewma14_act_confirmed_destroyed_pastcov_lag-1,188.93475151062012,134.05153645481914,113.49031925201416,333.3894342407584,179.41074776649475,260.9494676589966,325.5342969633639,219.3943648352953,1755.1549186823624
323,ewm_ewma14_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-1,313.89908504486084,448.14471217244864,234.6867606639862,141.42449951171875,89.08502197265625,165.41623651981354,135.24264673888683,218.27128037491016,1746.1702429992813
324,com_diplo_redsecondary_rus_pastcov_lag-1,228.05883717536926,145.04625547025353,173.47408833354712,332.0112018585205,289.27979850769043,250.74372267723083,107.30017757415771,217.98772594239563,1743.901807539165
325,ewm_ewma14_com_ners_r7_pastcov_lag-1,922.7672810554504,325.7353510707617,115.77384832501411,19.477689743041992,55.352085411548615,73.45510301506147,8.268535867333412,217.26141349831596,1738.0913079865277
326,ewm_ewma14_com_diplo_redsecondary_rus_pastcov_lag-1,33.33971047401428,112.53112208843231,100.44426921010017,67.93291902542114,230.78649187088013,379.9390970468521,589.9281120300293,216.41453167796135,1731.3162534236908
327,rolling_rmean7_7_com_diplo_bluesecondary_rus_pastcov_lag-1,425.165057644248,268.5141086578369,48.62866020202637,223.17012786865234,89.94339942932129,378.2237016260624,79.12095874547958,216.10943059623241,1728.8754447698593
328,com_escalationsignal_rus_ua_pastcov_lag-1,210.66102981567383,27.02400016784668,508.15084505081177,535.1010600924492,99.67710018157959,32.49334001541138,99.46889877319336,216.0823248709951,1728.6585989679609
329,rolling_rmean7_7_com_diplo_bluesecondary_ua_pastcov_lag-1,420.37702682614326,86.44990244880319,44.73805022239685,346.9844407439232,268.03161811828613,124.80408671498299,210.58737003803253,214.56749930179544,1716.5399944143635
330,ewm_ewma14_com_restrictive_redsecondary_bluesecondary_pastcov_lag-1,124.35890197753906,166.21335577964783,161.4554009437561,257.9336221097037,545.2526289224625,137.83980894088745,108.3294095993042,214.48330403904296,1715.8664323123437
331,ewm_ewma14_act_confirmed_launched_pastcov_lag-1,167.36713373847306,297.2307186126709,152.0850659608841,76.59195863455534,308.66023445129395,334.1456160545349,164.28338677925058,214.33773060452327,1714.7018448361862
332,env_weather_cloud_cover_min_futcov_lag5,145.0749306678772,300.9461395740509,203.9270920753479,106.48132956027985,77.41391813755035,364.626501083374,286.16890954971313,212.09126009259904,1696.7300807407923
333,darts_enc_fc_cyc_dayofweek_sin_futcov_lag-1,151.37100219726562,61.988999366760254,172.4893822669983,145.51829624176025,445.41353940963745,25.084980964660645,482.3941459655762,212.03719234466553,1696.2975387573242
334,ewm_expdecay7_act_confirmed_destroyed_pastcov_lag-1,234.9806022644043,274.4024932272732,97.27731025218964,149.26058959960938,242.90389204025269,194.4379940032959,280.6774758566171,210.56290817766316,1684.5032654213053
335,rolling_rsum14_14_acled_other_rus_disrupted_weapons_use_pastcov_lag-1,53.26583957672119,242.67003989219666,263.9481821656227,330.2737183570862,91.57169103622437,397.1388010978699,89.90351891517639,209.82454157727105,1678.5963326181684
336,ewm_ewma14_com_verbal_conflict_redsecondary_rus_pastcov_lag-1,387.72399950027466,266.03243613243103,113.96148598194122,24.934349536895752,142.77270364761353,152.1584095954895,375.96659986674786,209.07856918019908,1672.6285534415927
337,ewm_ewma14_act_intercept_rate_pastcov_lag-1,245.08069917559624,274.6382074356079,117.00314998626709,247.88432688638568,24.131661530584097,386.4810609817505,162.52402019500732,208.24901802731412,1665.992144218513
338,ewm_ewma14_com_diplo_bluesecondary_rus_pastcov_lag-1,177.1771020591259,30.348106272518635,45.93435913324356,397.0825321674347,147.31130027770996,327.21371787786484,330.6437916713767,207.9587013513249,1663.6696108105991
339,env_weather_snowfall_sum_futcov_lag0,460.29500675201416,374.79177618026733,272.5464791059494,68.48604202270508,28.853269577026367,203.25249242782593,44.693830251693726,207.55984233106886,1660.478738648551
340,env_weather_cloud_cover_min_futcov_lag6,318.60527992248535,201.04559920728207,307.438419342041,46.350109577178955,17.664790153503418,271.49759817123413,280.18234205711633,206.11201977583445,1648.8961582066756
341,com_restrictive_redsecondary_bluesecondary_pastcov_lag-1,278.64439868927,122.38781118392944,14.28862988948822,524.5658049583435,184.57324695587158,212.4414456449449,100.24054908752441,205.30598377276743,1642.4478701821395
342,rolling_rsum14_14_acled_other_ua_shelling_artillery_missile_attack_pastcov_lag-1,167.74416029453278,206.7588710784912,192.3613395690918,221.42424049973488,203.18411207199097,317.5961813926697,127.81094872951508,205.26855051943235,1642.1484041554588
343,ewm_ewma14_com_ners_w7_pastcov_lag-1,175.2257052809,182.41485738754272,363.40903145074844,148.37686479091644,256.1837403476238,190.27618765218358,117.60940114036202,204.785112578611,1638.280900628888
344,env_weather_cloud_cover_max_futcov_lag6,82.01010036468506,58.237149238586426,323.5569906234741,144.70429944992065,504.5387034416199,73.03296995162964,243.45125770568848,204.21878153937203,1633.7502523149763
345,env_weather_snowfall_sum_futcov_lag3,68.21484005451202,231.46869659423828,79.7614688873291,273.20559883117676,503.82136392593384,155.32402849197388,108.57625102996826,202.91032111644745,1623.2825689315796
346,env_weather_snowfall_sum_futcov_lag6,144.2720503807068,213.1643991470337,12.72719955444336,444.7153786867857,108.96165990829468,111.65877056121826,383.1610493659973,202.66578680063998,1621.3262944051198
347,env_weather_cloud_cover_min_futcov_lag3,151.73919193819165,38.93056094460189,239.3424427509308,88.9805498123169,351.67538022994995,180.77539241313934,366.8911969214678,202.61924500151403,1620.9539600121122
348,ewm_expdecay7_act_cyber_rus_ua_pastcov_lag-1,84.7040708065033,242.96631213277578,311.9715304374695,253.4241556301713,200.32894039154053,197.92326998710632,125.13996690511703,202.35117804152625,1618.80942433221
349,darts_enc_fc_cyc_dayofyear_cos_futcov_lag6,56.753939628601074,78.1133189201355,24.733999252319336,42.78375959396362,75.50970077514648,1137.3116765618324,0.0,202.17234210457121,1617.3787368365697
350,rolling_rsum14_14_com_escalationsignal_rus_ua_pastcov_lag-1,150.36204217374325,144.69765350222588,202.92655754089355,276.62827920913696,189.77468872070312,329.5320457518101,111.12205398082733,200.72047441133432,1605.7637952906746
351,rolling_rmean7_7_com_escalationsignal_bluesecondary_rus_pastcov_lag-1,302.13806223869324,78.90321006253362,53.81235794723034,261.4530516862869,112.15793800354004,361.349821878528,233.27361857891083,200.4411514851033,1603.5292118808263
352,acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-1,167.69906322658062,34.99406882375479,230.32488315086812,314.26917273923755,299.47898373007774,130.3838050700724,209.60433407127857,198.10775868740998,1584.8620694992799
353,ewm_ewma14_com_ners_r8_pastcov_lag-1,297.7682943344116,230.3977896273136,270.4841570779681,76.99563121795654,165.81160879135132,195.6170892715454,145.1224431033479,197.4567162034135,1579.653729627308
354,darts_enc_fc_cyc_day_cos_futcov_lag3,94.12090301513672,265.84607696533203,271.76151576952543,100.26473045349121,183.61556768417358,353.5505495071411,112.83831625804305,197.4282370932633,1579.4258967461064
355,env_weather_temperature_2m_mean_futcov_lag-2,270.50374686100986,147.16359043121338,391.0815062522888,300.40755757689476,59.3353807926178,53.51719951629639,148.86777592636645,195.83953676524106,1566.7162941219285
356,rolling_rmean7_7_com_diplo_rus_ua_pastcov_lag-1,181.03998243808746,290.64887027442455,180.01231598854065,253.13070487976074,55.15492916107178,249.54793027043343,161.1940118074417,195.81839211710863,1566.547136936869
357,ewm_ewma14_fin_ch_export_russia_pastcov_lag-1,142.086501121521,81.6112699508667,249.46838283538818,11.869500160217285,113.72895757853985,263.5972023010254,484.1461552605033,192.35828131543738,1538.866250523499
358,rolling_rmean7_7_act_intercept_rate_pastcov_lag-1,154.40874280128628,93.01271066069603,120.96394062042236,303.87069621682167,293.81547224521637,139.4017686843872,237.54256236553192,191.85941337062312,1534.875306964985
359,env_weather_cloud_cover_max_futcov_lag0,41.16349983215332,50.67136785387993,285.0985298156738,48.76813983917236,188.17963886260986,237.0420536994934,491.300505399704,191.74624790038382,1533.9699832030706
360,rolling_rsum14_14_com_diplo_redsecondary_ua_pastcov_lag-1,59.88895315490663,202.49836770445108,125.99203808605671,113.65940327011049,205.60780478082597,178.1363743916154,449.71304416656494,190.78514079350447,1526.2811263480357
361,rolling_rmean7_7_act_cyber_other_nato_pastcov_lag-1,112.82598686218262,349.5078544616699,98.09029712155461,179.96660137176514,153.06940746307373,184.7530357837677,244.64790868759155,188.98015596451503,1511.8412477161203
362,ewm_ewma14_act_drone_infra_ua_education_unintent_pastcov_lag-1,338.4031584262848,257.75890707969666,170.42355847358704,174.8569107055664,159.83282899856567,123.6783709526062,92.95466378331184,188.2726283456598,1506.1810267652784
363,rolling_rmean7_7_act_confirmed_launched_pastcov_lag-1,7.573482398176566,303.08694076444954,136.1984988451004,89.34722185134888,113.55164003372192,293.9642146397382,372.4579710960388,188.0257099469392,1504.2056795755136
364,rolling_rmean7_7_com_restrictive_rus_ua_pastcov_lag-1,488.4575572013855,92.54229879379272,154.8397979736328,282.20729064941406,35.82710003852844,212.9113645553589,20.981885861605406,183.96675643910254,1471.7340515128203
365,ewm_ewma14_com_verbal_conflict_rus_ua_pastcov_lag-1,394.7330894470215,166.43477392196655,90.59854984283447,338.0429528988898,251.99020067602396,5.7455180287361145,34.839489698410034,183.19779635912604,1465.5823708730084
366,rolling_rmean7_7_com_restrictive_redsecondary_bluesecondary_pastcov_lag-1,22.704158812761307,329.06366324424744,157.81684774160385,162.3421905040741,280.26167507842183,203.88601753115654,112.994309425354,181.29555176251702,1450.3644141001362
367,ewm_ewma14_act_drone_strike_on_rus_in_ua_nofpv_pastcov_lag-1,192.35984182357788,150.6464640200138,141.90910236770287,308.97732961177826,142.11120238900185,98.57306110858917,231.05258357524872,180.8042264137018,1446.4338113096144
368,ewm_expdecay7_com_diplo_bluesecondary_rus_pastcov_lag-1,125.25889158248901,210.07393784821033,289.7911649153102,241.39262342453003,152.83857649564743,202.84216022491455,34.44010066986084,179.51963645156607,1436.1570916125286
369,rolling_rsum14_14_fin_ch_export_russia_pastcov_lag-1,142.1289782524109,203.35809707641602,340.3149871826172,224.7272915840149,220.48273139446974,101.29150009155273,0.0,176.04336936878306,1408.3469549502645
370,env_weather_temperature_2m_mean_futcov_lag-1,251.78166103363037,87.92510223388672,106.56097477674484,520.957248494029,107.75553894042969,145.75944371894002,10.579519987106323,175.90278416925244,1407.2222733540195
371,ewm_ewma14_act_cyber_ua_other_pastcov_lag-1,375.7104015350342,179.51002073287964,178.03934860229492,198.43608245253563,30.46799260377884,71.06252861022949,196.8987078666687,175.7321546290602,1405.8572370324816
372,ewm_ewma14_com_verbal_conflict_redsecondary_ua_pastcov_lag-1,99.57623473927379,102.8343506436795,178.8760000052862,166.7483634648961,285.1252565383911,325.6177168255672,65.87583437561989,174.95053665610197,1399.6042932488158
373,env_weather_cloud_cover_min_futcov_lag-2,250.51518940925598,102.44319891929626,107.96611094474792,112.75031486712396,181.49792897701263,314.8545973300934,153.9128434509039,174.8485976997763,1398.7887815982103
374,darts_enc_fc_cyc_dayofyear_cos_futcov_lag2,20.529583994299173,1095.050048828125,85.62809753417969,0.0,9.835840225219727,9.479999542236328,0.0,174.36051001772285,1394.8840801417828
375,rolling_rmean7_7_com_restrictive_bluesecondary_rus_pastcov_lag-1,229.62156102061272,216.3835906982422,302.63854026794434,153.076810836792,55.42469024658203,20.739530496299267,235.88514712452888,173.3956958130002,1387.1655665040016
376,rolling_rsum14_14_act_confirmed_launched_pastcov_lag-1,86.26816964149475,222.97914384305477,328.86340496651246,150.63842505961657,57.83142880350351,107.50553020372143,259.2346061170101,173.33152980498767,1386.6522384399013
377,darts_enc_fc_cyc_dayofweek_sin_futcov_lag0,321.6305046081543,57.840241342782974,89.0625,87.19988894462585,273.7195251391968,345.4062261581421,36.58685874938965,173.0636778488988,1384.5094227911904
378,ewm_ewma14_com_restrictive_rus_ua_pastcov_lag-1,165.9378273487091,246.35912919044495,279.3366050720215,174.08833837509155,103.94679284095764,81.68909907341003,152.43263149261475,171.97006048474992,1375.7604838779994
379,env_weather_cloud_cover_max_futcov_lag1,152.11929988861084,80.0436110496521,71.20616054534912,275.4995975494385,150.69988918304443,180.77253937721252,292.7571396827698,171.87117675372534,1374.9694140298027
380,rolling_rsum14_14_act_cyber_rus_nato_pastcov_lag-1,291.43539810180664,6.195801433175802,148.45386999845505,310.3003174960613,241.3196086883545,198.445427213097,3.8267136737704277,171.42530522924582,1371.4024418339666
381,ewm_expdecay7_fin_ch_export_belarus_pastcov_lag-1,114.36960570095107,246.14640140533447,240.93910217285156,271.0818033218384,74.47460174560547,10.286799788475037,235.98500061035156,170.46904496362964,1363.7523597090371
382,rolling_rmean7_7_com_verbal_conflict_redsecondary_rus_pastcov_lag-1,165.94231176376343,140.77617861307226,182.64703142642975,299.2453908920288,156.4378895619884,96.73447227478027,150.85440162196755,170.3768108791472,1363.0144870331776
383,rolling_rsum14_14_acled_other_ua_armed_clash_pastcov_lag-1,107.1729353372939,195.10953122377396,183.47498321533203,209.44599125813693,154.72800874710083,169.35618014633656,166.4856892824173,169.39618845862736,1355.169507669019
384,act_intercept_rate_pastcov_lag-1,80.45177888870239,189.4357078075409,49.45803857035935,339.4400882720947,233.72093152999878,103.80189228057861,179.4526960849762,167.965876204893,1343.727009639144
385,env_weather_snowfall_sum_futcov_lag2,126.52734509855509,198.1123399734497,259.79530096054077,241.30074059963226,207.6904010772705,47.43210029602051,85.71931982040405,166.65393540369612,1333.231483229569
386,darts_enc_fc_cyc_dayofweek_sin_futcov_lag-2,48.45374822616577,41.51100993156433,74.09635210037231,240.67886638641357,138.98240685462952,563.9927034378052,56.34800052642822,166.2947267804827,1330.3578142438616
387,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag1,235.9075706154108,107.1697327720467,59.21779918670654,132.48801100067794,138.05906009674072,356.9390950202942,130.0550910681486,165.6909085371465,1325.527268297172
388,darts_enc_fc_cyc_day_cos_futcov_lag1,209.421692609787,161.08199954032898,84.33556962013245,454.4934449195862,144.7662651538849,34.38099956512451,65.48667907714844,164.85237864085607,1318.8190291268486
389,env_weather_cloud_cover_max_futcov_lag-2,224.40819835662842,140.1699709892273,203.8951177597046,122.66806888580322,16.76110029220581,26.523987591266632,408.3995442390442,163.26085544484002,1306.0868435587201
390,ewm_ewma14_com_ners_w2_pastcov_lag-1,32.21953743882477,134.52260260097682,35.41510908678174,60.60391805740073,184.7238594815135,172.8445520401001,518.3420332984533,162.66737314343587,1301.338985147487
391,rolling_rsum14_14_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-1,16.559753447771072,91.9198887348175,161.21618531644344,133.33840334415436,178.24628323316574,456.8367962837219,90.4811989068985,161.22835846671038,1289.826867733683
392,darts_enc_fc_cyc_day_sin_futcov_lag5,162.44807863235474,93.26434036158025,80.44088077545166,114.89675951004028,342.0843222141266,132.38425970077515,200.95670223236084,160.92504906095564,1287.4003924876451
393,env_weather_cloud_cover_min_futcov_lag2,94.78412333130836,110.43331861495972,154.7903807910625,180.3401495218277,107.73104858398438,390.70692920684814,87.27254009246826,160.86549859177987,1286.923988734239
394,ewm_ewma14_com_escalationsignal_rus_ua_pastcov_lag-1,195.18720054626465,235.02045440673828,136.50212121009827,196.838050365448,158.8670044685714,196.91562843322754,4.558227891102433,160.55552676020721,1284.4442140816577
395,ewm_ewma14_act_cyber_ua_rus_pastcov_lag-1,57.59413945674896,84.03348847170128,149.28368312492967,344.98481300426647,62.54095125198364,80.8440990447998,341.2845416069031,160.0808165659047,1280.6465325272377
396,env_weather_temperature_2m_max_futcov_lag4,92.59614553302526,324.3734213709831,88.8527429997921,120.05511164665222,212.48580189608037,148.77439212799072,124.22329820692539,158.7658448259213,1270.1267586073704
397,env_weather_cloud_cover_max_futcov_lag3,152.9860405921936,148.7210509777069,46.78699779510498,179.82761335372925,219.87270212173462,236.1103572845459,125.76787042617798,158.58180465017045,1268.6544372013636
398,com_diplo_bluesecondary_rus_pastcov_lag-1,303.87354707717896,248.03459930419922,204.44436025619507,138.5175791978836,48.79872989654541,78.55658143013716,69.99065206944942,156.03086417594128,1248.2469134075302
399,rolling_rsum14_14_act_intercept_rate_pastcov_lag-1,89.39628601074219,283.40503334999084,191.40049123764038,119.53940992057323,79.02791273593903,229.13989880681038,97.80850564315915,155.67393395783645,1245.3914716626916
400,env_weather_snowfall_sum_futcov_lag-1,335.50425255298615,195.14279007911682,177.04356718063354,67.47893023490906,147.87040090560913,76.24009990692139,87.95932054519653,155.3199087721961,1242.5592701775688
401,ewm_ewma14_com_escalationsignal_bluesecondary_rus_pastcov_lag-1,31.9590833093971,43.72794911265373,305.66446629632264,211.9531078338623,73.27863025665283,152.353670835495,265.11001294851303,154.86384579898524,1238.910766391882
402,ewm_expdecay7_com_ners_r8_pastcov_lag-1,322.6339707374573,186.83818101882935,89.19489860534668,128.2171115875244,96.00120067596436,170.7627010345459,77.44607925415039,153.01344898768835,1224.1075919015068
403,rolling_rmean7_7_acled_other_rus_armed_clash_pastcov_lag-1,109.68896731734276,122.45329815894365,118.05666995048523,37.457159996032715,315.1238148212433,157.76749563217163,208.8115480542183,152.76556484720535,1222.1245187776428
404,com_logistic_redsecondary_rus_pastcov_lag-1,135.8304386138916,103.81014156341553,182.76140022277832,196.66875171661377,370.44230752810836,41.90063378214836,30.184789657592773,151.65692329779267,1213.2553863823414
