Feature,h1_gain,h2_gain,h3_gain,h4_gain,h5_gain,h6_gain,h7_gain,mean_gain
ewm_ewma14_com_escalationsignal_rus_ua_pastcov_lag-7,40.627899169921875,9.011090278625488,58.81329917907715,22.495100021362305,12.14579963684082,48.99400043487549,23.531999588012695,30.802741186959402
rolling_rsum14_14_com_aid_humanitarian_pastcov_lag-7,19.148399353027344,0.0,79.9419002532959,103.69459915161133,12.630000114440918,0.0,0.0,30.77355698176793
rolling_rsum14_14_act_confirmed_launched_pastcov_lag-7,50.87379837036133,65.88269805908203,38.47749996185303,0.0,0.0,47.140098571777344,11.847800254821777,30.603127888270787
ewm_ewma14_act_intercept_rate_pastcov_lag-7,49.936500549316406,53.577301025390625,0.0,17.177600860595703,18.349349975585938,30.513400077819824,44.12580108642578,30.52570765359061
ewm_expdecay7_act_drone_infra_ua_residential_unintent_pastcov_lag-7,54.344940185546875,125.00589942932129,0.0,0.0,0.0,34.23549938201904,0.0,30.51233414241246
darts_enc_fc_cyc_day_cos_futcov_lag5,0.0,17.29949951171875,0.0,39.86690139770508,11.2746000289917,0.0,145.0373992919922,30.496914318629674
ewm_ewma14_ratio_ua_rus_armed_clash_pastcov_lag-7,0.0,0.0,0.0,29.096099853515625,138.98509788513184,16.750600814819336,28.4335994720459,30.4664854322161
ewm_ewma14_act_cyber_rus_ua_pastcov_lag-14,0.0,41.259300231933594,24.237089157104492,49.70100021362305,30.570199966430664,0.0,66.37059020996094,30.30545425415039
rolling_rsum7_7_com_restrictive_redsecondary_ua_pastcov_lag-1,21.299400329589844,41.26199913024902,0.0,83.26479864120483,55.71696949005127,10.027799606323242,0.0,30.22442388534546
acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-7,44.42515850067139,0.0,68.34750366210938,0.0,8.9585599899292,30.88245964050293,58.611300468444824,30.1749974659511
rolling_rmean28_28_com_verbal_conflict_bluesecondary_rus_pastcov_lag-14,0.0,0.0,89.76349639892578,0.0,121.42978572845459,0.0,0.0,30.170468875340053
rolling_rmean28_28_com_diplo_redsecondary_ua_pastcov_lag-1,10.671199798583984,0.0,0.0,17.97969961166382,0.0,181.91070175170898,0.0,30.0802287374224
ewm_ewma14_com_ners_r4_pastcov_lag-7,0.0,14.193900108337402,0.0,32.46200180053711,84.5166015625,0.0,77.96773910522461,29.877177510942733
rolling_rmean28_28_com_restrictive_redsecondary_bluesecondary_pastcov_lag-7,0.0,0.0,141.19189834594727,23.17009925842285,44.58329963684082,0.0,0.0,29.849328177315847
ewm_ewma14_com_restrictive_rus_ua_pastcov_lag-1,86.88659954071045,55.53879928588867,30.823370456695557,0.0,0.0,16.882179737091064,18.383059978485107,29.787715571267263
ewm_ewma14_fin_ch_export_kyrgyzstan_pastcov_lag-7,11.190199851989746,31.54599952697754,33.09510040283203,52.69999980926514,6.541790008544922,72.75265073776245,0.0,29.689391476767405
rolling_rsum14_14_acled_other_ua_armed_clash_pastcov_lag-14,10.538299560546875,80.36630249023438,78.04939842224121,0.0,38.830501556396484,0.0,0.0,29.683500289916992
act_confirmed_destroyed_pastcov_lag-14,96.08649730682373,23.911709785461426,62.632301330566406,6.090579986572266,17.86590003967285,0.0,0.0,29.512426921299525
ewm_ewma14_com_verbal_conflict_redsecondary_ua_pastcov_lag-14,28.795700073242188,85.03973197937012,9.418330192565918,0.0,55.08190155029297,0.0,27.83989906311035,29.45365183694022
ewm_ewma14_com_diplo_bluesecondary_rus_pastcov_lag-1,18.429500579833984,41.04283905029297,0.0,111.5945987701416,0.0,13.99370002746582,20.375,29.347948346819198
ewm_expdecay7_com_ners_w6_pastcov_lag-1,0.0,55.494300842285156,0.0,0.0,0.0,149.70369720458984,0.0,29.313999720982142
rolling_rmean28_28_act_total_damage_events_pastcov_lag-14,0.0,0.0,0.0,124.36599731445312,0.0,80.53379821777344,0.0,29.271399361746653
rolling_rmean28_28_com_diplo_bluesecondary_rus_pastcov_lag-1,33.814300537109375,35.762901306152344,0.0,78.64299774169922,39.86350059509277,0.0,15.036100387573242,29.01711436680385
env_weather_cloud_cover_max_futcov_lag0,22.861599922180176,7.426229953765869,78.65369892120361,34.07909965515137,35.20178985595703,0.0,24.178800582885742,28.91445984159197
ewm_ewma14_com_diplo_redsecondary_ua_pastcov_lag-1,80.0925874710083,0.0,23.479400634765625,18.247800827026367,8.65386962890625,26.804200172424316,44.018798828125,28.75666536603655
rolling_rsum14_14_com_restrictive_redsecondary_bluesecondary_pastcov_lag-14,56.90394115447998,0.0,16.658000946044922,22.55699920654297,37.62139892578125,0.0,66.9833984375,28.674819810049875
rolling_rsum14_14_act_confirmed_destroyed_pastcov_lag-7,0.0,94.2677001953125,25.25279998779297,17.99410057067871,63.02349853515625,0.0,0.0,28.64829989842006
ewm_expdecay7_com_ners_w7_pastcov_lag-7,0.0,39.09700012207031,10.45300006866455,0.0,25.19890022277832,0.0,125.66039848327637,28.62989984239851
rolling_rsum14_14_com_aid_humanitarian_pastcov_lag-14,16.44809913635254,35.68510055541992,0.0,63.153998374938965,66.88519954681396,18.177099227905273,0.0,28.62135669163295
rolling_rsum14_14_com_restrictive_bluesecondary_rus_pastcov_lag-14,7.82204008102417,23.256890296936035,48.06549835205078,19.962900161743164,0.0,81.80309867858887,17.597400665283203,28.35826117651803
rolling_rsum14_14_total_ru_area_km2_pastcov_lag-7,68.19120025634766,59.871700286865234,0.0,0.0,35.59931945800781,0.0,34.71229934692383,28.339217049734934
com_logistic_redsecondary_rus_pastcov_lag-14,0.0,0.0,8.723050117492676,39.67509937286377,0.0,52.608500480651855,97.0978012084961,28.30063588278634
rolling_rmean28_28_total_ru_area_km2_pastcov_lag-7,0.0,21.735700607299805,0.0,17.19580078125,52.850799560546875,47.76024913787842,58.22360038757324,28.252307210649764
rolling_rsum14_14_fin_usd_rub_rate_pastcov_lag-1,14.791899681091309,0.0,0.0,110.38249588012695,0.0,0.0,71.69709777832031,28.12449904850551
rolling_rsum7_7_acled_other_rus_disrupted_weapons_use_pastcov_lag-1,0.0,6.281449794769287,25.864299774169922,91.55359649658203,0.0,63.39620113372803,8.876250267028809,27.995971066611155
rolling_rsum7_7_com_restrictive_redsecondary_bluesecondary_pastcov_lag-7,60.28589916229248,22.65369987487793,41.14699935913086,31.65362024307251,0.0,39.82480049133301,0.0,27.937859875815256
rolling_rsum14_14_com_verbal_conflict_bluesecondary_rus_pastcov_lag-7,67.42359924316406,0.0,44.22159957885742,32.79460144042969,13.318499565124512,37.690489768981934,0.0,27.921255656651088
ewm_ewma14_fin_ch_export_iran_pastcov_lag-14,0.0,38.598899841308594,74.15650177001953,0.0,0.0,0.0,80.36430358886719,27.588529314313615
rolling_rsum7_7_fin_usd_uah_rate_pastcov_lag-7,38.3922004699707,0.0,0.0,133.1863031387329,0.0,21.477699279785156,0.0,27.579457555498397
rolling_rmean28_28_com_logistic_redsecondary_rus_pastcov_lag-14,15.913999557495117,50.443599700927734,42.51340103149414,53.79300117492676,29.462099075317383,0.0,0.0,27.44658579145159
rolling_rsum7_7_act_total_damage_events_pastcov_lag-1,0.0,0.0,45.69390106201172,0.0,0.0,0.0,145.03429985046387,27.24688584463937
rolling_rsum14_14_act_cyber_other_nato_pastcov_lag-7,48.523101806640625,38.60200023651123,71.46479940414429,0.0,14.852800369262695,17.25860023498535,0.0,27.243043150220597
com_diplo_redsecondary_ua_pastcov_lag-7,27.47949981689453,0.0,0.0,0.0,138.14459991455078,24.53731060028076,0.0,27.165915761675155
rolling_rmean28_28_fin_ch_export_iran_pastcov_lag-7,31.078100204467773,57.95330047607422,36.83110046386719,0.0,0.0,63.92359924316406,0.0,27.112300055367605
rolling_rsum7_7_com_diplo_redsecondary_ua_pastcov_lag-7,0.0,89.97130012512207,15.991499900817871,0.0,0.0,0.0,83.06520080566406,27.004000118800572
rolling_rsum7_7_com_aid_military_pastcov_lag-1,42.52289962768555,0.0,10.5693998336792,16.155000686645508,75.50970077514648,0.0,44.10309982299805,26.980014392307826
rolling_rsum7_7_com_escalationsignal_bluesecondary_rus_pastcov_lag-1,8.929280281066895,32.7057991027832,0.0,20.336200714111328,54.76185941696167,28.621800422668457,42.82350158691406,26.882634503500803
ewm_ewma14_com_verbal_conflict_bluesecondary_rus_pastcov_lag-7,48.84400177001953,20.807379722595215,38.718299865722656,0.0,0.0,0.0,78.54486083984375,26.70207745688302
rolling_rsum7_7_com_diplo_rus_ua_pastcov_lag-7,43.44670104980469,63.30979919433594,0.0,0.0,43.84369945526123,36.30690002441406,0.0,26.701014246259415
rolling_rsum7_7_total_contested_area_km2_pastcov_lag-7,0.0,186.59300231933594,0.0,0.0,0.0,0.0,0.0,26.656143188476562
ewm_ewma14_act_confirmed_launched_pastcov_lag-7,68.7056999206543,0.0,0.0,54.70089817047119,13.673800468444824,0.0,49.4867000579834,26.65244265965053
rolling_rsum14_14_com_verbal_conflict_bluesecondary_rus_pastcov_lag-1,0.0,28.116920471191406,57.87969970703125,44.62730026245117,0.0,25.733999252319336,29.554899215698242,26.55897412981306
rolling_rsum7_7_ratio_ua_rus_armed_clash_pastcov_lag-7,0.0,12.6673002243042,7.545340061187744,36.37179946899414,58.3838005065918,46.80790138244629,24.086129665374756,26.551753044128418
fin_usd_uah_rate_pastcov_lag-14,9.553939819335938,46.031497955322266,0.0,0.0,62.372501373291016,67.40959739685059,0.0,26.481076649257115
ewm_ewma14_com_ners_r1_pastcov_lag-14,0.0,0.0,34.014400482177734,23.183500289916992,24.817800521850586,0.0,102.35040283203125,26.33801487513951
rolling_rsum14_14_com_restrictive_rus_ua_pastcov_lag-1,0.0,93.85499858856201,13.23270034790039,0.0,31.53395986557007,45.452149391174316,0.0,26.296258313315256
rolling_rsum7_7_com_escalationsignal_redsecondary_ua_pastcov_lag-14,18.898670196533203,17.976900100708008,90.85800170898438,0.0,39.409400939941406,16.18829917907715,0.0,26.190181732177734
ewm_expdecay7_act_ua_specialmilitaryoperation_pastcov_lag-1,0.0,11.432999610900879,0.0,0.0,11.664799690246582,77.6044979095459,81.98959732055664,26.098842075892858
ewm_ewma14_com_ners_r3_pastcov_lag-14,11.845499992370605,0.0,34.711599349975586,53.878939628601074,65.7588005065918,16.343719959259033,0.0,26.07693706239973
rolling_rmean28_28_com_restrictive_redsecondary_ua_pastcov_lag-14,47.467000007629395,67.18987035751343,24.81439971923828,0.0,22.04290008544922,7.980669975280762,12.78219985961914,26.039577143532888
ratio_ua_rus_armed_clash_pastcov_lag-7,0.0,0.0,36.85573101043701,0.0,0.0,31.323509693145752,113.89839553833008,26.011090891701834
ewm_ewma14_com_ners_w7_pastcov_lag-7,152.93699645996094,0.0,0.0,6.269390106201172,0.0,21.795799255371094,0.0,25.857455117361887
ewm_ewma14_com_diplo_rus_ua_pastcov_lag-7,19.3075008392334,70.47000122070312,47.7046012878418,18.407699584960938,0.0,9.805549621582031,15.275400161743164,25.852964673723495
rolling_rmean28_28_ratio_ua_rus_armed_clash_pastcov_lag-7,0.0,0.0,55.1708984375,0.0,58.50360107421875,0.0,66.89780044555664,25.796042851039342
act_total_daily_strike_events_pastcov_lag-7,0.0,115.15439796447754,23.86706018447876,11.142200469970703,0.0,29.884599685668945,0.0,25.721179757799423
ewm_ewma14_com_diplo_redsecondary_ua_pastcov_lag-7,33.84249973297119,95.75439834594727,9.436169624328613,27.84609889984131,0.0,0.0,12.466400146484375,25.620795249938965
ewm_expdecay7_act_cyber_other_ua_pastcov_lag-1,0.0,25.924699783325195,15.855799674987793,0.0,12.333000183105469,81.54620361328125,42.730899810791016,25.484371866498673
darts_enc_fc_cyc_day_cos_futcov_lag-2,0.0,39.736329078674316,41.95650100708008,81.53040313720703,0.0,0.0,15.14622974395752,25.481351852416992
ewm_ewma14_act_drone_infra_ua_education_unintent_pastcov_lag-1,0.0,10.04990005493164,67.4822006225586,16.061599731445312,17.412700653076172,36.03647994995117,30.98300075531006,25.432268823896134
rolling_rmean28_28_fin_ch_export_tajikistan_pastcov_lag-1,45.05362129211426,0.0,47.12779998779297,40.555599212646484,45.134599685668945,0.0,0.0,25.41023145403181
ewm_ewma14_com_ners_r2_pastcov_lag-7,18.496220588684082,12.5246000289917,0.0,80.73090362548828,0.0,9.98363971710205,55.96430206298828,25.385666574750626
ewm_ewma14_com_diplo_redsecondary_rus_pastcov_lag-14,134.88510131835938,0.0,0.0,0.0,0.0,0.0,42.761929988861084,25.37814732960292
rolling_rmean7_7_fin_usd_uah_rate_pastcov_lag-14,0.0,30.474000930786133,102.34600067138672,0.0,0.0,44.66320037841797,0.0,25.354743140084402
rolling_rsum7_7_act_cyber_other_nato_pastcov_lag-1,0.0,11.186200141906738,0.0,0.0,33.601898193359375,93.57869911193848,39.02687931060791,25.341953822544642
darts_enc_fc_cyc_day_sin_futcov_lag5,44.305999755859375,0.0,31.471399307250977,49.769198417663574,13.37279987335205,0.0,37.965999603271484,25.26934242248535
com_verbal_conflict_redsecondary_rus_pastcov_lag-14,0.0,0.0,46.78230094909668,90.19285869598389,14.784700393676758,24.61370086669922,0.0,25.19622298649379
env_weather_soil_temperature_0_to_100cm_mean_futcov_lag1,31.346599578857422,33.74518918991089,0.0,39.55299949645996,0.0,11.83430004119873,59.780301094055176,25.179912771497452
ewm_ewma14_com_escalationsignal_rus_ua_pastcov_lag-1,0.0,114.02799987792969,0.0,29.595600128173828,15.600700378417969,0.0,15.838399887084961,25.008957181658065
ewm_ewma14_fin_ch_export_turkmenistan_pastcov_lag-1,10.965900421142578,0.0,53.32889938354492,45.52558088302612,0.0,43.82160186767578,21.14150047302246,24.969069004058838
rolling_rmean28_28_fin_ch_export_tajikistan_pastcov_lag-7,31.52730083465576,98.5869026184082,0.0,15.812700271606445,28.07859992980957,0.0,0.0,24.85792909349714
ewm_expdecay7_act_drone_infra_ua_residential_unintent_pastcov_lag-1,6.102260112762451,23.057310581207275,33.38927984237671,79.50968027114868,17.02526044845581,0.0,14.725949764251709,24.829963002886092
env_weather_daylight_duration_futcov_lag6,0.0,0.0,64.56900024414062,0.0,0.0,51.317501068115234,57.648820877075195,24.79076031276158
ewm_expdecay7_fin_ch_export_dprk_pastcov_lag-7,103.4260025024414,0.0,0.0,0.0,0.0,15.843700408935547,53.21859931945801,24.641186032976425
rolling_rsum14_14_com_diplo_redsecondary_rus_pastcov_lag-7,0.0,47.13959884643555,0.0,70.87359619140625,29.437999725341797,0.0,24.157499313354492,24.515527725219727
rolling_rsum7_7_act_total_damage_events_pastcov_lag-14,0.0,0.0,0.0,0.0,122.79040145874023,47.54359817504883,0.0,24.333428519112722
darts_enc_fc_cyc_day_cos_futcov_lag0,42.32199954986572,0.0,16.170499801635742,10.783499717712402,31.040499687194824,68.48459911346436,0.0,24.114442552839005
rolling_rmean28_28_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-14,0.0,143.73989868164062,0.0,0.0,0.0,5.195549964904785,19.446500778198242,24.054564203534806
ewm_ewma14_com_ners_r4_pastcov_lag-14,0.0,78.43360137939453,39.86579895019531,0.0,0.0,0.0,49.22089958190918,23.93147141592843
rolling_rsum14_14_ratio_ua_rus_armed_clash_pastcov_lag-1,0.0,8.070090293884277,0.0,49.55690002441406,92.21230888366699,0.0,17.299400329589844,23.876957075936453
rolling_rsum14_14_dist_to_nearest_contested_km_pastcov_lag-1,0.0,94.11970043182373,12.183199882507324,0.0,0.0,0.0,60.00360107421875,23.758071626935685
ewm_ewma14_act_cyber_ua_rus_pastcov_lag-14,0.0,0.0,8.024129867553711,28.06730079650879,28.76721954345703,20.3127703666687,81.12639904022217,23.7568313734872
rolling_rsum14_14_act_cyber_rus_other_pastcov_lag-14,60.11410140991211,52.27750015258789,0.0,21.95789909362793,0.0,31.76849937438965,0.0,23.731142861502512
rolling_rsum14_14_com_aid_financial_pastcov_lag-14,20.504600524902344,64.72509765625,0.0,0.0,33.673601150512695,46.40820121765137,0.0,23.615928649902344
darts_enc_fc_cyc_day_sin_futcov_lag-2,60.10089874267578,0.0,0.0,0.0,20.270999908447266,42.04410171508789,42.87765979766846,23.61338002341134
rolling_rsum7_7_com_verbal_conflict_rus_ua_pastcov_lag-7,0.0,20.654499053955078,34.9685001373291,36.933950901031494,0.0,30.257299423217773,42.14929962158203,23.56622130530221
rolling_rsum7_7_com_aid_humanitarian_pastcov_lag-1,64.91239929199219,0.0,0.0,17.4685001373291,0.0,0.0,82.27559661865234,23.522356578281947
rolling_rsum14_14_com_escalationsignal_bluesecondary_rus_pastcov_lag-1,0.0,0.0,77.77339935302734,0.0,62.418901443481445,0.0,24.338000297546387,23.504328727722168
ewm_ewma14_ratio_ua_rus_armed_clash_pastcov_lag-1,0.0,16.595600128173828,5.881100177764893,11.963199615478516,62.88610076904297,44.85369873046875,22.108299255371094,23.469714096614293
ewm_expdecay7_com_ners_r8_pastcov_lag-14,24.01420021057129,0.0,27.702299118041992,9.622320175170898,86.9606990814209,0.0,15.606499671936035,23.415145465305873
rolling_rmean28_28_fin_usd_uah_rate_pastcov_lag-14,0.0,91.2329912185669,0.0,0.0,43.73780059814453,0.0,28.914100646972656,23.41212749481201
ewm_ewma14_com_escalationsignal_redsecondary_ua_pastcov_lag-1,0.0,22.716699600219727,0.0,56.489898681640625,0.0,44.620399475097656,39.90439987182617,23.390199661254883
rolling_rsum14_14_com_diplo_bluesecondary_rus_pastcov_lag-1,0.0,0.0,0.0,67.13369750976562,54.25339889526367,0.0,42.19540023803711,23.36892809186663
rolling_rsum7_7_com_restrictive_rus_ua_pastcov_lag-14,0.0,22.832199096679688,34.30580139160156,7.567230224609375,80.71169853210449,0.0,18.009119987487793,23.346578461783274
rolling_rsum7_7_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-14,66.09839630126953,0.0,0.0,0.0,52.62349987030029,0.0,44.581899642944336,23.329113687787736
rolling_rsum7_7_dist_to_nearest_ru_km_pastcov_lag-1,59.10919952392578,0.0,0.0,0.0,34.53850173950195,0.0,69.21730041503906,23.266428811209543
rolling_rmean7_7_com_verbal_conflict_redsecondary_ua_pastcov_lag-14,56.15197944641113,39.24549865722656,0.0,0.0,0.0,29.595500946044922,37.426300048828125,23.202754156930105
rolling_rsum7_7_act_cyber_rus_nato_pastcov_lag-1,0.0,89.28889751434326,8.238240242004395,0.0,0.0,64.74720001220703,0.0,23.18204825265067
rolling_rsum14_14_acled_other_ua_armed_clash_pastcov_lag-1,0.0,31.386999130249023,22.387699127197266,28.819000244140625,55.6609992980957,8.38640022277832,15.263799667358398,23.12927109854562
rolling_rmean28_28_act_cyber_rus_nato_pastcov_lag-14,0.0,16.052900314331055,13.121100425720215,32.048301696777344,80.37739944458008,0.0,20.134599685668945,23.104900223868235
com_escalationsignal_redsecondary_ua_pastcov_lag-1,9.86238956451416,81.26909637451172,0.0,0.0,70.32620143890381,0.0,0.0,23.065383911132812
rolling_rsum7_7_dist_x_clash_pastcov_lag-1,0.0,10.442999839782715,6.752190113067627,38.30123996734619,56.96930122375488,42.20367097854614,5.597370147705078,22.89525318145752
ewm_expdecay7_fin_ch_export_turkmenistan_pastcov_lag-1,0.0,0.0,0.0,56.260101318359375,62.17599964141846,41.288299560546875,0.0,22.81777150290353
rolling_rmean28_28_fin_ch_export_uzbekistan_pastcov_lag-7,0.0,0.0,0.0,145.05799865722656,0.0,0.0,14.481200218200684,22.791314125061035
rolling_rmean28_28_com_aid_military_pastcov_lag-14,0.0,0.0,18.51110076904297,0.0,0.0,94.30047035217285,46.16250038146973,22.710581643240793
ewm_ewma14_com_restrictive_redsecondary_bluesecondary_pastcov_lag-7,39.39029884338379,58.90079879760742,6.946670055389404,18.770000457763672,19.707500457763672,0.0,15.067500114440918,22.683252675192698
rolling_rmean28_28_fin_ch_export_tajikistan_pastcov_lag-14,51.11320114135742,42.897199630737305,0.0,34.7422981262207,0.0,29.980499267578125,0.0,22.676171166556223
ewm_expdecay7_total_contested_area_km2_pastcov_lag-1,0.0,0.0,0.0,20.949600219726562,0.0,0.0,137.7302017211914,22.668543134416854
env_weather_daylight_duration_futcov_lag5,0.0,87.7510986328125,0.0,0.0,0.0,42.678349018096924,28.220900535583496,22.664335455213273
ewm_ewma14_com_ners_r3_pastcov_lag-1,8.339070320129395,0.0,123.13129997253418,0.0,0.0,0.0,25.54330062866211,22.43052441733224
rolling_rmean7_7_act_total_daily_strike_events_pastcov_lag-14,0.0,11.065400123596191,129.15420150756836,0.0,0.0,16.70009994506836,0.0,22.41710022517613
rolling_rsum14_14_acled_other_rus_disrupted_weapons_use_pastcov_lag-14,67.52989959716797,0.0,0.0,16.788299560546875,44.40049934387207,28.0826997756958,0.0,22.40019975389753
ewm_ewma14_com_ners_w3_pastcov_lag-7,0.0,32.2234001159668,0.0,0.0,0.0,44.804500579833984,79.14349937438965,22.310200010027206
ewm_ewma14_com_ners_w2_pastcov_lag-1,0.0,0.0,18.458099365234375,0.0,9.42416000366211,127.33780288696289,0.0,22.17429460797991
ewm_ewma14_com_restrictive_bluesecondary_rus_pastcov_lag-1,0.0,31.64189910888672,14.686300277709961,23.795299530029297,16.999799728393555,33.13249969482422,34.39010047912598,22.09227125985282
darts_enc_fc_cyc_dayofweek_sin_futcov_lag0,0.0,64.60005950927734,0.0,37.81999969482422,0.0,51.970699310302734,0.0,22.0558226449149
rolling_rsum7_7_act_intercept_rate_pastcov_lag-14,0.0,0.0,9.590060234069824,37.9718017578125,0.0,83.72039985656738,22.85770034790039,22.019994599478586
rolling_rsum14_14_total_ru_area_km2_pastcov_lag-14,0.0,19.412599563598633,46.685298919677734,77.10830116271973,0.0,0.0,10.67549991607666,21.983099937438965
act_confirmed_destroyed_pastcov_lag-7,118.46199989318848,0.0,0.0,0.0,15.601400375366211,0.0,19.217199325561523,21.897228513445175
rolling_rmean28_28_com_verbal_conflict_redsecondary_rus_pastcov_lag-14,0.0,57.42150115966797,36.344398498535156,0.0,0.0,59.40439987182617,0.0,21.881471361432755
rolling_rsum7_7_ratio_ua_rus_armed_clash_pastcov_lag-14,20.501659393310547,11.998700141906738,0.0,0.0,52.0570011138916,55.93460178375244,11.80519962310791,21.756737436567033
com_verbal_conflict_redsecondary_ua_pastcov_lag-1,0.0,0.0,30.860899925231934,16.69786024093628,0.0,54.28770065307617,49.57830047607422,21.632108756474086
darts_enc_fc_cyc_dayofweek_sin_futcov_lag-2,0.0,0.0,73.40089988708496,29.365999221801758,0.0,17.338600158691406,30.867199897766113,21.567528452192033
rolling_rmean28_28_acled_other_ua_armed_clash_pastcov_lag-7,0.0,41.65869903564453,0.0,12.421500205993652,43.64099979400635,0.0,53.23569869995117,21.5652711050851
rolling_rsum14_14_act_drone_strike_on_rus_in_ua_nofpv_pastcov_lag-7,8.576680183410645,85.89224863052368,12.672800064086914,9.58003044128418,16.22439956665039,11.165900230407715,6.8119001388549805,21.560565607888357
rolling_rmean28_28_acled_other_rus_armed_clash_pastcov_lag-1,0.0,17.066699981689453,19.326499938964844,0.0,28.459800720214844,58.496002197265625,27.327600479125977,21.525229045322963
rolling_rsum14_14_act_drone_strike_on_rus_in_ua_nofpv_pastcov_lag-1,0.0,19.983699798583984,43.540300369262695,34.646599769592285,30.192899703979492,0.0,21.763500213623047,21.44671426500593
rolling_rsum14_14_com_aid_financial_pastcov_lag-7,58.65079879760742,0.0,0.0,0.0,34.04990005493164,0.0,56.09210014343262,21.256114142281668
ewm_ewma14_fin_ch_export_turkmenistan_pastcov_lag-7,0.0,0.0,0.0,24.560400009155273,76.52220153808594,37.02589988708496,9.387020111083984,21.07078879220145
rolling_rmean28_28_com_escalationsignal_rus_ua_pastcov_lag-14,9.023070335388184,10.482199668884277,0.0,0.0,63.008399963378906,0.0,64.81689834594727,21.047224044799805
ewm_expdecay7_com_ners_w2_pastcov_lag-1,118.27400207519531,0.0,10.542799949645996,0.0,0.0,0.0,17.426799774169922,20.89194311414446
rolling_rsum14_14_fin_ch_export_russia_pastcov_lag-14,0.0,37.76560020446777,0.0,0.0,0.0,0.0,108.28299713134766,20.864085333687918
rolling_rsum7_7_com_ners_w2_pastcov_lag-14,0.0,24.5,97.46029663085938,0.0,0.0,23.84803009033203,0.0,20.8297609601702
rolling_rmean7_7_total_ru_area_km2_pastcov_lag-14,16.758499145507812,85.10109901428223,0.0,17.87070083618164,0.0,0.0,25.946800231933594,20.81101417541504
rolling_rsum7_7_com_diplo_redsecondary_ua_pastcov_lag-1,14.582200050354004,48.812400817871094,81.57039642333984,0.0,0.0,0.0,0.0,20.70928532736642
rolling_rmean28_28_act_confirmed_destroyed_pastcov_lag-1,0.0,27.832300186157227,0.0,0.0,100.85880279541016,0.0,15.988900184631348,20.668571880885533
ewm_ewma14_com_ners_w7_pastcov_lag-14,44.927669525146484,99.43939781188965,0.0,0.0,0.0,0.0,0.0,20.62386676243373
rolling_rmean28_28_acled_other_ua_shelling_artillery_missile_attack_pastcov_lag-7,70.72490215301514,0.0,0.0,33.152899742126465,12.6899995803833,8.095890045166016,17.389999389648438,20.293384415762766
ewm_ewma14_act_cyber_ua_other_pastcov_lag-14,0.0,17.696500778198242,19.748600006103516,57.53970146179199,0.0,46.771100997924805,0.0,20.25084332057408
ewm_ewma14_com_verbal_conflict_redsecondary_ua_pastcov_lag-7,0.0,10.074399948120117,63.992502212524414,0.0,18.379100799560547,0.0,49.053199768066406,20.2141718183245
env_weather_daylight_duration_futcov_lag1,20.781660079956055,15.176690101623535,36.54232978820801,0.0,14.20199966430664,9.2635498046875,45.408599853515625,20.196404184613908
ewm_expdecay7_total_contested_area_km2_pastcov_lag-14,0.0,0.0,0.0,35.06119918823242,0.0,49.75197982788086,55.50979995727539,20.046139853341238
rolling_rsum7_7_act_confirmed_destroyed_pastcov_lag-1,17.94179916381836,0.0,15.637999534606934,26.823299407958984,0.0,0.0,78.63739967346191,19.862928254263743
rolling_rmean28_28_act_confirmed_launched_pastcov_lag-1,0.0,18.500200271606445,33.57540035247803,0.0,20.029300689697266,66.8572006225586,0.0,19.85172884804862
ewm_expdecay7_com_ners_w8_pastcov_lag-1,12.921099662780762,26.954599380493164,0.0,53.8734016418457,44.38290023803711,0.0,0.0,19.73314298902239
darts_enc_fc_cyc_day_sin_futcov_lag2,10.941200256347656,0.0,0.0,70.24073028564453,0.0,22.36370086669922,33.70609951019287,19.60739013126918
rolling_rmean7_7_dist_to_nearest_ru_km_pastcov_lag-14,0.0,11.37090015411377,67.12349700927734,0.0,0.0,58.60530090332031,0.0,19.585671152387345
ewm_ewma14_act_cyber_nato_other_pastcov_lag-7,0.0,10.12600040435791,4.0589799880981445,14.042699813842773,9.027790069580078,44.36709976196289,54.12769889831543,19.392895562308176
rolling_rsum14_14_com_diplo_bluesecondary_ua_pastcov_lag-1,0.0,0.0,58.28169059753418,0.0,0.0,44.71979904174805,32.494598388671875,19.356584003993444
ewm_expdecay7_com_ners_r8_pastcov_lag-1,12.089300155639648,0.0,0.0,0.0,45.305301666259766,15.341400146484375,62.353498458862305,19.298500061035156
rolling_rmean28_28_act_confirmed_launched_pastcov_lag-7,69.53910064697266,12.057100296020508,0.0,11.213299751281738,0.0,0.0,42.155601501464844,19.280728885105678
rolling_rsum7_7_com_restrictive_bluesecondary_rus_pastcov_lag-1,7.919410228729248,0.0,52.840301513671875,36.02220153808594,20.408599853515625,17.32229995727539,0.0,19.216116155896867
rolling_rsum7_7_acled_other_rus_armed_clash_pastcov_lag-1,0.0,0.0,14.333000183105469,0.0,17.82710075378418,0.0,101.69499969482422,19.12215723310198
rolling_rsum14_14_act_confirmed_destroyed_pastcov_lag-1,0.0,0.0,0.0,0.0,133.41220092773438,0.0,0.0,19.058885846819198
ewm_ewma14_fin_ch_export_tajikistan_pastcov_lag-14,36.99290084838867,40.65409851074219,0.0,0.0,21.644100189208984,33.541199684143066,0.0,18.97604274749756
