Feature,h1_importance,h2_importance,h3_importance,h4_importance,h5_importance,h6_importance,h7_importance,mean_importance
darts_enc_fc_cyc_month_sin_futcov_lag-1,4.412338663083021e-05,8.751798758202783e-05,0.0,8.409404135131019e-05,0.00029849526125452373,0.0002758234254457875,0.0,0.0001128648717520685
darts_enc_fc_cyc_month_sin_futcov_lag-2,0.0,4.8119846598587795e-05,0.00042792678792553994,0.0,0.0,0.00028357940656965707,0.0,0.00010851800587054069
darts_enc_fc_cyc_week_cos_futcov_lag6,0.0,0.0,4.5809454430033955e-05,0.0001478398796316,0.0,0.0003660438731672344,0.0,7.995617246126691e-05
darts_enc_fc_cyc_month_cos_futcov_lag2,0.0001022856933408496,4.7513293264407574e-05,0.00030723848134595966,3.2031357811329243e-05,0.0,0.0,0.0,6.986697510893515e-05
darts_enc_fc_cyc_month_cos_futcov_lag-1,0.0,2.335470653955133e-05,0.0,8.5755854844851e-05,0.0,0.0,0.0003597683614840304,6.698270326691896e-05
darts_enc_fc_cyc_month_cos_futcov_lag3,0.0002189042294787054,0.0,0.0,0.00015715652556764153,5.191060034718255e-05,3.740294083975652e-05,0.0,6.648204231904085e-05
darts_enc_fc_cyc_month_sin_futcov_lag5,0.0,0.0,0.0,0.0,0.0,0.0,0.00045846416862940537,6.54948812327722e-05
darts_enc_fc_cyc_week_sin_futcov_lag2,0.0,0.00015656694090509496,0.0,0.00021632816622586075,8.501548166990123e-05,0.0,0.0,6.541579840012243e-05
darts_enc_fc_cyc_week_cos_futcov_lag5,0.0,0.0,0.0002770700915708641,0.00012799784928951572,0.0,4.4941839272552655e-05,0.0,6.428711144756178e-05
darts_enc_fc_cyc_week_sin_futcov_lag3,0.00021956808875919152,0.0,0.0,0.0,0.0,0.000197918709438579,0.0,5.9640971171110075e-05
darts_enc_fc_cyc_month_cos_futcov_lag4,0.0,0.0,0.0,0.0,0.0004021290693035706,0.0,0.0,5.7447009900510086e-05
darts_enc_fc_cyc_month_sin_futcov_lag6,0.0,0.0,0.0001998112139862972,0.0,0.0,0.00016947391713008881,0.0,5.275501873091229e-05
darts_enc_fc_cyc_week_sin_futcov_lag5,0.0,9.935422582181701e-05,0.0,0.0,0.00022163298143525943,0.0,4.163370963529655e-05,5.180298812748185e-05
darts_enc_fc_cyc_month_sin_futcov_lag0,0.0,0.0,0.0,0.0,0.0,0.0003597571106851057,0.0,5.13938729550151e-05
darts_enc_fc_cyc_month_sin_futcov_lag1,0.0,0.0,0.0,0.0,0.0,0.0003505214845269428,0.0,5.0074497789563254e-05
darts_enc_fc_cyc_week_sin_futcov_lag4,0.0,0.00014447703408150797,0.0,0.0,0.0,4.5761455913437676e-05,0.00015606346063084736,4.9471707232256145e-05
darts_enc_fc_cyc_week_cos_futcov_lag0,0.000260846364653068,0.0,0.0,8.486050516232339e-05,0.0,0.0,0.0,4.938669568791306e-05
darts_enc_fc_cyc_month_cos_futcov_lag-2,0.0002649269216565515,4.143479019846916e-05,0.0,0.0,0.0,0.0,0.0,4.376595883643152e-05
darts_enc_fc_cyc_week_cos_futcov_lag3,0.0,0.0,0.0,0.0002548673562088306,3.919507393060908e-05,0.0,0.0,4.200891859134852e-05
darts_enc_fc_cyc_month_sin_futcov_lag3,0.0,8.77067076782846e-05,0.0,7.445388355338146e-05,0.0,0.0,0.0,2.3165798747380865e-05
darts_enc_fc_cyc_month_sin_futcov_lag4,9.625919004039943e-05,0.0,0.0,0.0,0.0,3.353029464248166e-05,0.0,1.85413549546973e-05
darts_enc_fc_cyc_month_sin_futcov_lag2,0.0,0.0,0.0,0.0,0.0,3.6418241576544545e-05,4.598147080988547e-05,1.1771387483775717e-05
darts_enc_fc_cyc_week_cos_futcov_lag4,0.0,0.0,0.0,0.0,0.0,4.961220891560899e-05,0.0,7.0874584165155706e-06
darts_enc_fc_cyc_month_cos_futcov_lag1,0.0,4.699481946378785e-05,0.0,0.0,0.0,0.0,0.0,6.713545637683978e-06
darts_enc_fc_cyc_month_cos_futcov_lag5,0.0,0.0,0.0,0.0,4.1354754637774976e-05,0.0,0.0,5.907822091110711e-06
darts_enc_fc_cyc_month_cos_futcov_lag0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darts_enc_fc_cyc_week_sin_futcov_lag6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
