Feature,h1_importance,h2_importance,h3_importance,h4_importance,h5_importance,h6_importance,h7_importance,mean_importance
env_weather_wind_speed_10m_mean_futcov_lag0,0.4738299986549927,0.21254619720310253,0.2916317523539271,0.44845089490396484,0.3069506614123555,0.22357886904377164,0.5196760220716393,0.35380919937767913
rolling_rmean28_28_dist_to_nearest_ru_km_pastcov_lag-1,0.5023344298217312,0.4502169484687069,0.37941304050749824,0.32851026525584176,0.18327950992148118,0.5037534907488215,0.12169813884213355,0.35274368908088777
rolling_rsum7_7_dist_to_nearest_ru_km_pastcov_lag-14,0.41392308582872606,0.27712430576040237,0.36606985562459055,0.3312830540007148,0.33711082783982593,0.42301356924872385,0.3188725158485084,0.352485316307356
env_weather_wind_speed_10m_mean_futcov_lag3,0.2900031068534989,0.3914798550195226,0.35048699161578883,0.7208530496662431,0.15526807243140656,0.12889923542783982,0.36447110815212114,0.3430659170237744
ewm_expdecay7_act_total_damage_events_pastcov_lag-14,0.5585638965595124,0.25241147722223534,0.43149400431949697,0.14130011974837484,0.5227650678553238,0.3917997498353509,0.09189532527162393,0.34146137725884546
env_weather_wind_speed_10m_mean_futcov_lag2,0.4592128472237002,0.2546814147967991,0.7686955027864991,0.1901353061821342,0.3060134451224328,0.23170836305151926,0.17575971816207936,0.3408866567607377
ewm_expdecay7_com_escalationsignal_redsecondary_ua_pastcov_lag-14,0.2562403218038766,0.38901533116243026,0.5451464390540499,0.33383378356264537,0.16830598748313008,0.3292159716454644,0.3324163012909977,0.3363105908575135
ewm_expdecay7_com_diplo_redsecondary_ua_pastcov_lag-1,0.2958688470891793,0.44465057383907025,0.24291486018003505,0.18180978998056294,0.31028068000537923,0.4413022908519219,0.39688558388888073,0.3305303751192899
env_weather_rain_sum_futcov_lag-2,0.14252978852559803,0.14817405668102165,0.2034182032544991,0.36078653238074987,0.7925141284351339,0.2645120516688074,0.39355604571917363,0.32935582952356907
rolling_rmean28_28_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-7,0.11768032690299646,0.01070926092347895,0.3996665343188083,0.46210115297017285,0.3077913927160824,0.48455278437669413,0.5073708540740047,0.3271246151831768
com_escalationsignal_bluesecondary_rus_pastcov_lag-1,0.26678551788239724,0.2805191992232541,0.2496164608974296,0.13904512557163515,0.7516754904044185,0.21311498535550705,0.2967637339447443,0.31393150189705515
ewm_expdecay7_com_diplo_redsecondary_ua_pastcov_lag-7,0.21989301433399994,0.31554603893309796,0.45769274620737305,0.27121368779565536,0.4419323844155094,0.2722229170919385,0.21807168124607454,0.31379606714623554
ewm_expdecay7_dist_to_nearest_ru_km_pastcov_lag-1,0.4241304336254402,0.42743960022006844,0.42262806940605124,0.5797475694135372,0.1324892967493973,0.03960802608926131,0.170330184567829,0.3137675971530835
env_weather_rain_sum_futcov_lag0,0.1969491244495636,0.14515265012354892,0.10027287912836855,0.1303221440277404,0.23157255579188954,0.319556897727665,0.9942065086632795,0.3025761085588651
com_escalationsignal_bluesecondary_rus_pastcov_lag-7,0.15493609408587836,0.24677303962801053,0.31283176931050927,0.477918327020505,0.26529077400087087,0.3106637113411068,0.3455409582205149,0.30199352480105646
rolling_rmean28_28_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-1,0.19416613260452567,0.6254862842025374,0.5077306138601729,0.23982679308362478,0.28912317361665957,0.009694909786354202,0.23709456557300654,0.3004460675324116
rolling_rsum14_14_acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-7,0.20977382447181003,0.33668246013882175,0.4305507610643985,0.3548081938804196,0.13145198092627747,0.22332946152341046,0.3908680799846853,0.29678068028426047
ewm_ewma14_acled_other_ua_armed_clash_pastcov_lag-7,0.3742439112637344,0.2329591340033733,0.48003133827795647,0.24486666827826806,0.27812586153027125,0.21742241452284733,0.2229014260398006,0.2929358219880359
ewm_expdecay7_acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-14,0.35161872613017525,0.23520029035426385,0.2652234173432536,0.3540525246646387,0.2894978445541844,0.32334910941750683,0.22383389082492805,0.2918251147555644
acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-7,0.2788727044527408,0.2113461125211762,0.248245443811676,0.2778503975333915,0.36027081082372336,0.3709604780823985,0.22448887771488302,0.2817192607057128
rolling_rsum7_7_com_diplo_bluesecondary_rus_pastcov_lag-7,0.19631754633064535,0.2922189110411371,0.2745960573698437,0.3537804123029479,0.45743745118470874,0.2397791263364976,0.15721760727888556,0.2816210159778095
rolling_rmean28_28_com_escalationsignal_rus_ua_pastcov_lag-1,0.2918747310903774,0.1434555929811542,0.26617228719787595,0.3615409215264995,0.4560758601323543,0.14925506277399891,0.29891881694077277,0.28104189609186186
ewm_expdecay7_act_total_damage_events_pastcov_lag-1,0.33128366771946666,0.21957917567491442,0.2709776570054905,0.11715497169954839,0.46325709018153116,0.33719642855811977,0.20302562624576576,0.27749637386926235
rolling_rsum7_7_dist_to_nearest_contested_km_pastcov_lag-14,0.23475819559576921,0.33874422131671317,0.07907314314111275,0.2413057908909435,0.28911016073483564,0.244483538625759,0.49339409606537393,0.2744098780529296
rolling_rmean28_28_dist_to_nearest_contested_km_pastcov_lag-1,0.20070939471694316,0.25666342377271034,0.1653384334811749,0.338264819584418,0.3852762088915305,0.2708493220710189,0.3029952544860101,0.2742995510005437
env_weather_temperature_2m_min_futcov_lag6,0.41122400300172185,0.180027757808763,0.46321235878687306,0.25613846866730033,0.19895482075633145,0.2424065692715487,0.1295724394535299,0.26879091682086687
